game,winner,timeout,adjudicated_timeout,target_value_strength,steps,walls,invalid_moves,examples_generated,replay_size,policy_loss,value_loss,total_loss,best_value_loss,avg_root_max_visit_ratio,num_simulations,mcts_batch_size
1148,2,0,0,1.0,20,8,0,20,29183,1.581393,0.426484,2.007876,0.153257,0.748241,200,1
1149,1,0,0,1.0,19,8,0,19,29202,1.430479,0.410484,1.840963,0.153257,0.718328,200,1
1150,2,0,0,1.0,26,7,0,26,29228,1.508951,0.385285,1.894237,0.153257,0.647661,200,1
1151,1,0,0,1.0,13,4,0,13,29241,1.591754,0.346768,1.938521,0.153257,0.491303,200,1
1152,2,0,0,1.0,14,7,0,14,29255,1.190098,0.365394,1.555492,0.153257,0.53051,200,1
1153,2,0,0,1.0,26,8,0,26,29281,1.630995,0.46057,2.091564,0.153257,0.652493,200,1
1154,2,0,0,1.0,18,7,0,18,29299,1.496675,0.379784,1.876459,0.153257,0.72976,200,1
1155,2,0,0,1.0,22,6,0,22,29321,1.555213,0.39417,1.949383,0.153257,0.685016,200,1
1156,1,0,0,1.0,19,8,0,19,29340,1.555551,0.396947,1.952497,0.153257,0.668606,200,1
1157,1,0,0,1.0,9,5,0,9,29349,1.318718,0.314178,1.632896,0.153257,0.539922,200,1
1158,1,0,0,1.0,23,8,0,23,29372,1.526526,0.409472,1.935998,0.153257,0.677955,200,1
1159,1,0,0,1.0,19,8,0,19,29391,1.404323,0.363978,1.768301,0.153257,0.756943,200,1
1160,2,0,0,1.0,30,7,0,30,29421,1.442477,0.36846,1.810937,0.153257,0.632161,200,1
1161,2,0,0,1.0,18,7,0,18,29439,1.320498,0.356766,1.677263,0.153257,0.60134,200,1
1162,2,0,0,1.0,36,8,0,36,29475,1.564537,0.437416,2.001952,0.153257,0.693467,200,1
1163,2,0,0,1.0,18,8,0,18,29493,1.682305,0.484559,2.166864,0.153257,0.600503,200,1
1164,1,0,0,1.0,27,8,0,27,29520,1.403275,0.340782,1.744057,0.153257,0.646752,200,1
1165,1,0,0,1.0,19,8,0,19,29539,1.673677,0.431408,2.105085,0.153257,0.658556,200,1
1166,2,0,0,1.0,18,8,0,18,29557,1.611134,0.491378,2.102512,0.153257,0.672808,200,1
1167,2,0,0,1.0,28,8,0,28,29585,1.386526,0.360034,1.746561,0.153257,0.7229,200,1
1168,1,0,0,1.0,19,7,0,19,29604,1.573672,0.482691,2.056363,0.153257,0.617561,200,1
1169,2,0,0,1.0,18,8,0,18,29622,1.663315,0.400367,2.063682,0.153257,0.705193,200,1
1170,1,0,0,1.0,17,8,0,17,29639,1.329756,0.461281,1.791037,0.153257,0.69731,200,1
1171,2,1,1,0.1,80,8,0,80,29719,1.539964,0.396254,1.936217,0.153257,0.785239,200,1
1172,2,0,0,1.0,16,6,0,16,29735,1.687741,0.349903,2.037643,0.153257,0.646671,200,1
1173,1,0,0,1.0,13,7,0,13,29748,1.300412,0.437017,1.73743,0.153257,0.59683,200,1
1174,1,0,0,1.0,23,8,0,23,29771,1.75387,0.353979,2.107849,0.153257,0.722089,200,1
1175,2,0,0,1.0,22,7,0,22,29793,1.549081,0.473935,2.023016,0.153257,0.597076,200,1
1176,1,0,0,1.0,9,4,0,9,29802,1.592307,0.345758,1.938065,0.153257,0.534897,200,1
1177,2,0,0,1.0,22,8,0,22,29824,1.604398,0.389501,1.993899,0.153257,0.627455,200,1
1178,2,0,0,1.0,26,8,0,26,29850,1.625981,0.451946,2.077927,0.153257,0.736567,200,1
1179,1,0,0,1.0,11,5,0,11,29861,1.497375,0.404676,1.902051,0.153257,0.476473,200,1
1180,1,0,0,1.0,13,6,0,13,29874,1.434865,0.351602,1.786467,0.153257,0.43332,200,1
1181,1,0,0,1.0,19,8,0,19,29893,1.600087,0.431432,2.03152,0.153257,0.682359,200,1
1182,1,0,0,1.0,7,3,0,7,29900,1.286687,0.359997,1.646684,0.153257,0.40201,200,1
1183,2,0,0,1.0,30,7,0,30,29930,1.545013,0.345782,1.890795,0.153257,0.649414,200,1
1184,1,0,0,1.0,23,8,0,23,29953,1.527215,0.334256,1.861471,0.153257,0.716845,200,1
1185,2,0,0,1.0,18,7,0,18,29971,1.284449,0.444589,1.729038,0.153257,0.546064,200,1
1186,1,0,0,1.0,23,8,0,23,29994,1.302045,0.398954,1.700999,0.153257,0.644964,200,1
1187,2,0,0,1.0,18,8,0,18,30012,1.577288,0.364818,1.942106,0.153257,0.694584,200,1
1188,1,0,0,1.0,25,7,0,25,30037,1.687213,0.402902,2.090116,0.153257,0.660101,200,1
1189,2,0,0,1.0,18,8,0,18,30055,1.524216,0.387943,1.912158,0.153257,0.607482,200,1
1190,2,0,0,1.0,24,7,0,24,30079,1.540642,0.365986,1.906627,0.153257,0.671482,200,1
1191,2,0,0,1.0,22,7,0,22,30101,1.535857,0.379728,1.915585,0.153257,0.653495,200,1
1192,1,0,0,1.0,23,8,0,23,30124,1.365983,0.379846,1.745829,0.153257,0.662224,200,1
1193,1,1,1,0.1,80,8,0,80,30204,1.39015,0.39327,1.783421,0.153257,0.737123,200,1
1194,2,0,0,1.0,12,6,0,12,30216,1.531176,0.455494,1.98667,0.153257,0.525963,200,1
1195,2,0,0,1.0,16,6,0,16,30232,1.451554,0.419567,1.871121,0.153257,0.619975,200,1
1196,2,0,0,1.0,24,8,0,24,30256,1.520527,0.441172,1.961699,0.153257,0.710218,200,1
1197,1,0,0,1.0,15,5,0,15,30271,1.564351,0.433846,1.998197,0.153257,0.496482,200,1
1198,2,0,0,1.0,14,6,0,14,30285,1.628419,0.390563,2.018982,0.153257,0.529433,200,1
1199,1,0,0,1.0,17,7,0,17,30302,1.588423,0.452425,2.040848,0.153257,0.637304,200,1
1200,1,0,0,1.0,17,6,0,17,30319,1.436863,0.356875,1.793738,0.153257,0.646763,200,1
1201,2,0,0,1.0,16,6,0,16,30335,1.547093,0.480853,2.027946,0.153257,0.584171,200,1
1202,1,0,0,1.0,27,8,0,27,30362,1.44716,0.358791,1.805951,0.153257,0.752838,200,1
1203,2,0,0,1.0,22,8,0,22,30384,1.701654,0.494161,2.195814,0.153257,0.556418,200,1
1204,2,0,0,1.0,18,7,0,18,30402,1.388397,0.312257,1.700655,0.153257,0.669179,200,1
1205,1,0,0,1.0,11,4,0,11,30413,1.638363,0.396078,2.034441,0.153257,0.396985,200,1
1206,2,0,0,1.0,22,7,0,22,30435,1.666085,0.418772,2.084857,0.153257,0.720192,200,1
1207,2,0,0,1.0,20,8,0,20,30455,1.625776,0.387704,2.01348,0.153257,0.66206,200,1
1208,2,0,0,1.0,22,7,0,22,30477,1.623141,0.491035,2.114176,0.153257,0.6455,200,1
1209,1,0,0,1.0,25,7,0,25,30502,1.583384,0.397889,1.981274,0.153257,0.643819,200,1
1210,1,1,1,0.1,80,8,0,80,30582,1.273807,0.321344,1.595151,0.153257,0.891771,200,1
1211,2,0,0,1.0,30,7,0,30,30612,1.811588,0.469618,2.281206,0.153257,0.753936,200,1
1212,1,0,0,1.0,27,8,0,27,30639,1.500494,0.438699,1.939193,0.153257,0.746696,200,1
1213,1,1,1,0.1,80,8,0,80,30719,1.483816,0.330789,1.814605,0.153257,0.80201,200,1
1214,2,0,0,1.0,22,7,0,22,30741,1.575787,0.367141,1.942928,0.153257,0.685473,200,1
1215,1,0,0,1.0,9,4,0,9,30750,1.518883,0.458066,1.976949,0.153257,0.447236,200,1
1216,2,0,0,1.0,18,7,0,18,30768,1.384103,0.429557,1.81366,0.153257,0.593244,200,1
1217,1,0,0,1.0,23,8,0,23,30791,1.590021,0.402517,1.992539,0.153257,0.676863,200,1
1218,2,0,0,1.0,26,7,0,26,30817,1.574645,0.456332,2.030977,0.153257,0.615385,200,1
1219,1,1,1,0.1,80,8,0,80,30897,1.593147,0.407142,2.000289,0.153257,0.854774,200,1
1220,1,0,0,1.0,17,7,0,17,30914,1.622733,0.43025,2.052984,0.153257,0.645876,200,1
1221,1,0,0,1.0,27,7,0,27,30941,1.543095,0.457691,2.000786,0.153257,0.668156,200,1
1222,2,0,0,1.0,18,8,0,18,30959,1.496341,0.382935,1.879277,0.153257,0.607203,200,1
1223,1,0,0,1.0,27,8,0,27,30986,1.266566,0.393952,1.660518,0.153257,0.70482,200,1
1224,1,0,0,1.0,23,6,0,23,31009,1.613964,0.399198,2.013162,0.153257,0.721433,200,1
1225,1,0,0,1.0,11,5,0,11,31020,1.580288,0.405169,1.985458,0.153257,0.50571,200,1
1226,1,0,0,1.0,15,5,0,15,31035,1.590105,0.444526,2.034631,0.153257,0.516248,200,1
1227,2,0,0,1.0,26,8,0,26,31061,1.547684,0.341371,1.889055,0.153257,0.666602,200,1
1228,1,0,0,1.0,19,8,0,19,31080,1.533987,0.365202,1.899189,0.153257,0.694525,200,1
1229,2,0,0,1.0,24,8,0,24,31104,1.612948,0.475265,2.088214,0.153257,0.626256,200,1
1230,1,0,0,1.0,17,7,0,17,31121,1.51621,0.362427,1.878637,0.153257,0.58055,200,1
1231,2,0,0,1.0,18,6,0,18,31139,1.501678,0.305375,1.807053,0.153257,0.508934,200,1
1232,1,0,0,1.0,23,8,0,23,31162,1.509458,0.455097,1.964556,0.153257,0.687787,200,1
1233,2,0,0,1.0,18,8,0,18,31180,1.78048,0.41081,2.19129,0.153257,0.634562,200,1
1234,2,0,0,1.0,24,8,0,24,31204,1.420349,0.420692,1.841041,0.153257,0.608668,200,1
1235,2,0,0,1.0,14,6,0,14,31218,1.284451,0.275751,1.560203,0.153257,0.60481,200,1
1236,2,0,0,1.0,18,7,0,18,31236,1.472352,0.444151,1.916503,0.153257,0.621441,200,1
1237,1,0,0,1.0,19,8,0,19,31255,1.580806,0.422608,2.003415,0.153257,0.639249,200,1
1238,2,0,0,1.0,6,2,0,6,31261,1.700372,0.369866,2.070238,0.153257,0.523451,200,1
1239,2,0,0,1.0,14,4,0,14,31275,1.385412,0.395693,1.781105,0.153257,0.562455,200,1
1240,1,0,0,1.0,35,8,0,35,31310,1.492936,0.325947,1.818883,0.153257,0.690452,200,1
1241,2,0,0,1.0,14,5,0,14,31324,1.641018,0.394606,2.035624,0.153257,0.620962,200,1
1242,1,0,0,1.0,31,8,0,31,31355,1.780779,0.547353,2.328132,0.153257,0.683093,200,1
1243,2,0,0,1.0,76,8,0,76,31431,1.199306,0.345145,1.544451,0.153257,0.772216,200,1
1244,1,0,0,1.0,23,8,0,23,31454,1.652324,0.366588,2.018912,0.153257,0.521958,200,1
1245,1,0,0,1.0,31,8,0,31,31485,1.637709,0.389017,2.026726,0.153257,0.615173,200,1
1246,2,0,0,1.0,20,6,0,20,31505,1.411124,0.321016,1.73214,0.153257,0.604271,200,1
1247,2,0,0,1.0,32,8,0,32,31537,1.51766,0.387719,1.905379,0.153257,0.684673,200,1
1248,1,0,0,1.0,13,5,0,13,31550,1.442142,0.401158,1.8433,0.153257,0.600309,200,1
1249,2,0,0,1.0,20,8,0,20,31570,1.490626,0.490036,1.980663,0.153257,0.643216,200,1
1250,2,0,0,1.0,24,8,0,24,31594,1.597502,0.437573,2.035075,0.153257,0.692002,200,1
1251,1,0,0,1.0,49,8,0,49,31643,1.555413,0.408998,1.964411,0.153257,0.68516,200,1
1252,2,0,0,1.0,42,7,0,42,31685,1.583624,0.488172,2.071796,0.153257,0.702082,200,1
1253,2,0,0,1.0,26,7,0,26,31711,1.396775,0.364338,1.761113,0.153257,0.674913,200,1
1254,2,0,0,1.0,18,7,0,18,31729,1.742719,0.412553,2.155272,0.153257,0.635678,200,1
1255,1,0,0,1.0,31,8,0,31,31760,1.572859,0.371459,1.944318,0.153257,0.769168,200,1
1256,2,0,0,1.0,18,7,0,18,31778,1.401664,0.400948,1.802612,0.153257,0.663596,200,1
1257,2,0,0,1.0,12,4,0,12,31790,1.604723,0.432978,2.037701,0.153257,0.505444,200,1
1258,1,0,0,1.0,17,7,0,17,31807,1.44114,0.335293,1.776433,0.153257,0.641443,200,1
1259,1,0,0,1.0,23,8,0,23,31830,1.545894,0.427474,1.973368,0.153257,0.732357,200,1
1260,2,0,0,1.0,18,4,0,18,31848,1.637171,0.453885,2.091056,0.153257,0.567839,200,1
1261,2,0,0,1.0,16,7,0,16,31864,1.271693,0.444201,1.715894,0.153257,0.609925,200,1
1262,2,0,0,1.0,18,8,0,18,31882,1.387395,0.466636,1.854031,0.153257,0.675321,200,1
1263,2,0,0,1.0,34,7,0,34,31916,1.406088,0.296485,1.702573,0.153257,0.730417,200,1
1264,1,0,0,1.0,19,8,0,19,31935,1.458611,0.30158,1.760191,0.153257,0.657498,200,1
1265,1,0,0,1.0,21,8,0,21,31956,1.600556,0.421666,2.022222,0.153257,0.624312,200,1
1266,2,1,1,0.1,80,8,0,80,32036,1.881643,0.488842,2.370485,0.153257,0.868342,200,1
1267,1,0,0,1.0,51,8,0,51,32087,1.390283,0.416219,1.806501,0.153257,0.649128,200,1
1268,2,0,0,1.0,24,8,0,24,32111,1.306952,0.373563,1.680515,0.153257,0.631072,200,1
1269,1,0,0,1.0,21,8,0,21,32132,1.375078,0.433728,1.808805,0.153257,0.646327,200,1
1270,1,0,0,1.0,23,8,0,23,32155,1.233813,0.319775,1.553588,0.153257,0.663754,200,1
1271,2,0,0,1.0,14,6,0,14,32169,1.503908,0.360008,1.863916,0.153257,0.697416,200,1
1272,1,0,0,1.0,31,8,0,31,32200,1.361976,0.50262,1.864596,0.153257,0.778732,200,1
1273,2,0,0,1.0,18,8,0,18,32218,1.568755,0.397348,1.966103,0.153257,0.596315,200,1
1274,1,0,0,1.0,19,7,0,19,32237,1.590056,0.409739,1.999795,0.153257,0.731817,200,1
1275,1,0,0,1.0,23,8,0,23,32260,1.578919,0.383136,1.962055,0.153257,0.720996,200,1
1276,2,0,0,1.0,20,8,0,20,32280,1.496418,0.390982,1.8874,0.153257,0.704523,200,1
1277,1,0,0,1.0,13,7,0,13,32293,1.492629,0.411514,1.904142,0.153257,0.612292,200,1
1278,1,0,0,1.0,17,7,0,17,32310,1.378358,0.326043,1.704402,0.153257,0.720367,200,1
1279,2,0,0,1.0,16,7,0,16,32326,1.395324,0.323434,1.718757,0.153257,0.634422,200,1
1280,2,0,0,1.0,20,8,0,20,32346,1.462315,0.309951,1.772265,0.153257,0.702764,200,1
1281,1,0,0,1.0,17,7,0,17,32363,1.60168,0.275445,1.877124,0.153257,0.658291,200,1
1282,1,1,1,0.1,80,7,0,80,32443,1.515166,0.390842,1.906007,0.153257,0.801068,200,1
1283,1,0,0,1.0,13,3,0,13,32456,1.444551,0.334626,1.779176,0.153257,0.53421,200,1
1284,1,0,0,1.0,27,8,0,27,32483,1.415259,0.30754,1.722799,0.153257,0.664806,200,1
1285,2,0,0,1.0,14,8,0,14,32497,1.525848,0.429968,1.955816,0.153257,0.673008,200,1
1286,1,0,0,1.0,17,6,0,17,32514,1.416958,0.414859,1.831818,0.153257,0.62016,200,1
1287,1,0,0,1.0,31,8,0,31,32545,1.426102,0.335199,1.761302,0.153257,0.75847,200,1
1288,1,0,0,1.0,21,7,0,21,32566,1.48025,0.426773,1.907023,0.153257,0.670495,200,1
1289,1,0,0,1.0,13,6,0,13,32579,1.457309,0.344405,1.801714,0.153257,0.56668,200,1
1290,2,0,0,1.0,24,8,0,24,32603,1.462466,0.428151,1.890617,0.153257,0.675042,200,1
1291,1,0,0,1.0,13,6,0,13,32616,1.49633,0.451825,1.948155,0.153257,0.582915,200,1
1292,1,0,0,1.0,27,8,0,27,32643,1.753526,0.339762,2.093288,0.153257,0.711521,200,1
1293,1,0,0,1.0,21,8,0,21,32664,1.439234,0.51417,1.953404,0.153257,0.729361,200,1
1294,2,0,0,1.0,24,8,0,24,32688,1.446286,0.417411,1.863697,0.153257,0.671901,200,1
1295,2,0,0,1.0,14,6,0,14,32702,1.520611,0.38641,1.907021,0.153257,0.480258,200,1
1296,2,1,1,0.1,80,8,0,80,32782,1.469491,0.482421,1.951913,0.153257,0.846545,200,1
1297,1,0,0,1.0,23,8,0,23,32805,1.593944,0.443322,2.037266,0.153257,0.738475,200,1
1298,2,0,0,1.0,22,8,0,22,32827,1.416235,0.382342,1.798577,0.153257,0.695523,200,1
1299,2,0,0,1.0,22,7,0,22,32849,1.551863,0.380824,1.932686,0.153257,0.619233,200,1
1300,2,0,0,1.0,14,7,0,14,32863,1.390784,0.255635,1.646419,0.153257,0.692749,200,1
1301,2,0,0,1.0,14,6,0,14,32877,1.572822,0.534163,2.106986,0.153257,0.558507,200,1
1302,1,0,0,1.0,27,8,0,27,32904,1.490189,0.328099,1.818288,0.153257,0.668714,200,1
1303,1,0,0,1.0,7,2,0,7,32911,1.436309,0.413563,1.849871,0.153257,0.5542,200,1
1304,1,0,0,1.0,29,8,0,29,32940,1.607107,0.353954,1.961061,0.153257,0.731762,200,1
1305,1,0,0,1.0,27,7,0,27,32967,1.404682,0.304167,1.708849,0.153257,0.672622,200,1
1306,2,0,0,1.0,28,8,0,28,32995,1.636043,0.480252,2.116295,0.153257,0.641601,200,1
1307,2,0,0,1.0,20,6,0,20,33015,1.562047,0.374729,1.936775,0.153257,0.568844,200,1
1308,2,0,0,1.0,12,6,0,12,33027,1.617902,0.2886,1.906503,0.153257,0.570771,200,1
1309,2,0,0,1.0,14,7,0,14,33041,1.610829,0.460832,2.071661,0.153257,0.606963,200,1
1310,2,0,0,1.0,22,8,0,22,33063,1.363255,0.361764,1.725019,0.153257,0.662631,200,1
1311,1,0,0,1.0,13,6,0,13,33076,1.301316,0.320649,1.621966,0.153257,0.602242,200,1
1312,2,0,0,1.0,20,6,0,20,33096,1.354563,0.339934,1.694497,0.153257,0.659799,200,1
1313,2,0,0,1.0,28,7,0,28,33124,1.65663,0.421557,2.078187,0.153257,0.592067,200,1
1314,1,0,0,1.0,23,8,0,23,33147,1.50341,0.36714,1.87055,0.153257,0.630326,200,1
1315,2,0,0,1.0,8,4,0,8,33155,1.448569,0.305431,1.753999,0.153257,0.437814,200,1
1316,1,0,0,1.0,15,7,0,15,33170,1.57177,0.370661,1.942431,0.153257,0.591625,200,1
1317,2,0,0,1.0,24,8,0,24,33194,1.500645,0.279672,1.780316,0.153257,0.61139,200,1
1318,1,0,0,1.0,15,7,0,15,33209,1.51179,0.361216,1.873006,0.153257,0.577219,200,1
1319,1,0,0,1.0,19,8,0,19,33228,1.570782,0.321669,1.892451,0.153257,0.649564,200,1
1320,2,0,0,1.0,24,8,0,24,33252,1.396953,0.279418,1.676371,0.153257,0.677764,200,1
1321,1,0,0,1.0,19,8,0,19,33271,1.425089,0.40188,1.826969,0.153257,0.69955,200,1
1322,1,0,0,1.0,15,6,0,15,33286,1.590998,0.317187,1.908186,0.153257,0.678727,200,1
1323,2,0,0,1.0,20,7,0,20,33306,1.367919,0.358277,1.726197,0.153257,0.59598,200,1
1324,2,0,0,1.0,10,5,0,10,33316,1.498967,0.409657,1.908624,0.153257,0.466834,200,1
1325,1,0,0,1.0,23,8,0,23,33339,1.402231,0.35006,1.752292,0.153257,0.716845,200,1
1326,1,0,0,1.0,11,7,0,11,33350,1.521313,0.367659,1.888972,0.153257,0.486067,200,1
1327,1,0,0,1.0,17,7,0,17,33367,1.39984,0.330909,1.730748,0.153257,0.59326,200,1
1328,2,0,0,1.0,34,8,0,34,33401,1.508125,0.408285,1.91641,0.153257,0.704552,200,1
1329,1,0,0,1.0,17,8,0,17,33418,1.37781,0.322571,1.700381,0.153257,0.548625,200,1
1330,2,0,0,1.0,22,8,0,22,33440,1.528385,0.438722,1.967107,0.153257,0.694153,200,1
1331,2,0,0,1.0,14,8,0,14,33454,1.512193,0.398027,1.91022,0.153257,0.671572,200,1
1332,2,0,0,1.0,22,8,0,22,33476,1.496788,0.345851,1.842639,0.153257,0.686843,200,1
1333,1,0,0,1.0,19,8,0,19,33495,1.490305,0.408898,1.899203,0.153257,0.709601,200,1
1334,1,0,0,1.0,9,4,0,9,33504,1.486951,0.326578,1.813529,0.153257,0.487996,200,1
1335,1,0,0,1.0,27,8,0,27,33531,1.307925,0.382679,1.690604,0.153257,0.65885,200,1
1336,1,0,0,1.0,11,6,0,11,33542,1.466107,0.382996,1.849103,0.153257,0.562814,200,1
1337,1,0,0,1.0,23,7,0,23,33565,1.424872,0.310213,1.735085,0.153257,0.615469,200,1
1338,1,0,0,1.0,13,6,0,13,33578,1.498423,0.469429,1.967851,0.153257,0.388867,200,1
1339,2,0,0,1.0,22,8,0,22,33600,1.480177,0.346706,1.826883,0.153257,0.623801,200,1
1340,2,0,0,1.0,22,8,0,22,33622,1.580162,0.41492,1.995081,0.153257,0.701919,200,1
1341,1,0,0,1.0,19,7,0,19,33641,1.494043,0.44536,1.939403,0.153257,0.697435,200,1
1342,1,0,0,1.0,35,8,0,35,33676,1.307822,0.373796,1.681618,0.153257,0.745585,200,1
1343,1,0,0,1.0,15,7,0,15,33691,1.541167,0.403752,1.944919,0.153257,0.633166,200,1
1344,1,0,0,1.0,15,7,0,15,33706,1.421901,0.383014,1.804915,0.153257,0.730653,200,1
1345,2,0,0,1.0,20,8,0,20,33726,1.667509,0.510615,2.178123,0.153257,0.683417,200,1
1346,1,0,0,1.0,23,8,0,23,33749,1.683611,0.482313,2.165924,0.153257,0.651955,200,1
1347,2,0,0,1.0,18,7,0,18,33767,1.587431,0.365525,1.952956,0.153257,0.690955,200,1
1348,1,0,0,1.0,23,8,0,23,33790,1.432295,0.432627,1.864922,0.153257,0.79397,200,1
1349,1,0,0,1.0,15,6,0,15,33805,1.64481,0.529114,2.173924,0.153257,0.750754,200,1
1350,2,0,0,1.0,20,7,0,20,33825,1.652335,0.387757,2.040092,0.153257,0.613568,200,1
1351,1,0,0,1.0,19,8,0,19,33844,1.409412,0.323001,1.732412,0.153257,0.647183,200,1
1352,,1,0,0.1,80,7,0,80,33924,1.516284,0.321399,1.837683,0.153257,0.894472,200,1
1353,2,0,0,1.0,18,8,0,18,33942,1.593591,0.417181,2.010773,0.153257,0.610274,200,1
1354,2,0,0,1.0,38,8,0,38,33980,1.384759,0.419681,1.80444,0.153257,0.763951,200,1
1355,1,0,0,1.0,21,8,0,21,34001,1.422679,0.381432,1.80411,0.153257,0.67552,200,1
1356,1,0,0,1.0,23,6,0,23,34024,1.592411,0.352761,1.945172,0.153257,0.642998,200,1
1357,1,0,0,1.0,23,8,0,23,34047,1.564724,0.463561,2.028285,0.153257,0.685383,200,1
1358,2,0,0,1.0,24,7,0,24,34071,1.500775,0.429575,1.93035,0.153257,0.550879,200,1
1359,1,0,0,1.0,21,6,0,21,34092,1.452078,0.378464,1.830541,0.153257,0.536013,200,1
1360,2,0,0,1.0,20,8,0,20,34112,1.543414,0.433205,1.976618,0.153257,0.679648,200,1
1361,2,0,0,1.0,18,7,0,18,34130,1.737113,0.449336,2.186449,0.153257,0.667504,200,1
1362,2,0,0,1.0,34,8,0,34,34164,1.390659,0.374574,1.765233,0.153257,0.790275,200,1
1363,1,0,0,1.0,31,8,0,31,34195,1.384177,0.386888,1.771066,0.153257,0.674177,200,1
1364,1,0,0,1.0,17,8,0,17,34212,1.43684,0.270893,1.707733,0.153257,0.678688,200,1
1365,1,0,0,1.0,11,6,0,11,34223,1.481018,0.432128,1.913146,0.153257,0.654637,200,1
1366,1,0,0,1.0,21,7,0,21,34244,1.702195,0.372963,2.075159,0.153257,0.589136,200,1
1367,2,0,0,1.0,14,6,0,14,34258,1.478921,0.409143,1.888064,0.153257,0.540201,200,1
1368,2,0,0,1.0,18,7,0,18,34276,1.643251,0.494856,2.138107,0.153257,0.623395,200,1
1369,2,1,1,0.1,80,8,0,80,34356,1.57284,0.399801,1.972641,0.153257,0.683543,200,1
1370,2,0,0,1.0,24,8,0,24,34380,1.750933,0.431379,2.182312,0.153257,0.687395,200,1
1371,1,0,0,1.0,23,7,0,23,34403,1.66718,0.491392,2.158572,0.153257,0.658947,200,1
1372,1,0,0,1.0,19,8,0,19,34422,1.712713,0.412568,2.125282,0.153257,0.664903,200,1
1373,2,0,0,1.0,18,8,0,18,34440,1.514312,0.401287,1.915599,0.153257,0.656896,200,1
1374,1,0,0,1.0,23,8,0,23,34463,1.609876,0.505536,2.115412,0.153257,0.715971,200,1
1375,2,1,1,0.1,80,8,0,80,34543,1.515832,0.347509,1.86334,0.153257,0.768907,200,1
1376,2,0,0,1.0,38,8,0,38,34581,1.663413,0.515049,2.178462,0.153257,0.821079,200,1
1377,1,0,0,1.0,21,8,0,21,34602,1.528292,0.421355,1.949647,0.153257,0.566882,200,1
1378,1,0,0,1.0,19,8,0,19,34621,1.65629,0.447521,2.103811,0.153257,0.627083,200,1
1379,1,0,0,1.0,23,8,0,23,34644,1.518395,0.378901,1.897296,0.153257,0.68735,200,1
1380,1,0,0,1.0,31,8,0,31,34675,1.48473,0.367179,1.851909,0.153257,0.738693,200,1
1381,2,0,0,1.0,24,7,0,24,34699,1.773496,0.455177,2.228673,0.153257,0.740369,200,1
1382,2,0,0,1.0,18,7,0,18,34717,1.46318,0.33905,1.80223,0.153257,0.569793,200,1
1383,2,0,0,1.0,18,7,0,18,34735,1.609299,0.42706,2.036359,0.153257,0.664433,200,1
1384,2,0,0,1.0,18,7,0,18,34753,1.47721,0.355854,1.833064,0.153257,0.59129,200,1
1385,2,1,1,0.1,80,8,0,80,34833,1.305867,0.356384,1.662251,0.153257,0.713128,200,1
1386,1,0,0,1.0,17,7,0,17,34850,1.459001,0.415021,1.874022,0.153257,0.617795,200,1
1387,2,0,0,1.0,20,7,0,20,34870,1.491028,0.376206,1.867235,0.153257,0.694221,200,1
1388,1,0,0,1.0,15,6,0,15,34885,1.523753,0.438064,1.961817,0.153257,0.591625,200,1
1389,2,0,0,1.0,30,8,0,30,34915,1.657984,0.3552,2.013185,0.153257,0.728141,200,1
1390,2,0,0,1.0,18,7,0,18,34933,1.320993,0.485525,1.806518,0.153257,0.711893,200,1
1391,1,0,0,1.0,19,7,0,19,34952,1.68089,0.4402,2.12109,0.153257,0.716742,200,1
1392,1,0,0,1.0,9,3,0,9,34961,1.496501,0.475748,1.97225,0.153257,0.592406,200,1
1393,2,0,0,1.0,14,7,0,14,34975,1.785658,0.4805,2.266158,0.153257,0.62168,200,1
1394,2,0,0,1.0,24,8,0,24,34999,1.48374,0.549748,2.033488,0.153257,0.705611,200,1
1395,2,0,0,1.0,8,3,0,8,35007,1.360165,0.400365,1.76053,0.153257,0.546482,200,1
1396,2,0,0,1.0,22,7,0,22,35029,1.435359,0.427077,1.862437,0.153257,0.763362,200,1
1397,1,0,0,1.0,7,2,0,7,35036,1.455223,0.366883,1.822106,0.153257,0.458722,200,1
1398,1,0,0,1.0,15,7,0,15,35051,1.500156,0.359683,1.859838,0.153257,0.663987,200,1
1399,2,0,0,1.0,16,7,0,16,35067,1.214075,0.372168,1.586244,0.153257,0.735239,200,1
1400,2,0,0,1.0,26,8,0,26,35093,1.596426,0.444305,2.04073,0.153257,0.700618,200,1
1401,2,0,0,1.0,18,7,0,18,35111,1.480907,0.48307,1.963976,0.153257,0.631212,200,1
1402,2,0,0,1.0,32,8,0,32,35143,1.510199,0.394408,1.904607,0.153257,0.767431,200,1
1403,1,0,0,1.0,21,7,0,21,35164,1.567356,0.446225,2.013581,0.153257,0.612347,200,1
1404,2,0,0,1.0,24,8,0,24,35188,1.404347,0.296573,1.70092,0.153257,0.748534,200,1
1405,1,0,0,1.0,35,7,0,35,35223,1.503778,0.388128,1.891906,0.153257,0.691744,200,1
1406,2,0,0,1.0,22,8,0,22,35245,1.643032,0.390274,2.033306,0.153257,0.709456,200,1
1407,2,0,0,1.0,18,7,0,18,35263,1.358618,0.463547,1.822165,0.153257,0.626186,200,1
1408,1,0,0,1.0,17,7,0,17,35280,1.579504,0.423443,2.002947,0.153257,0.609223,200,1
1409,1,1,1,0.1,80,8,0,80,35360,1.639609,0.338458,1.978067,0.153257,0.690704,200,1
